(1383451269070,1383451269170,12)
(1383451269060,1383451269160,12)
(1383451269120,1383451269220,2)
(1383451269110,1383451269210,2)
(1383451269050,1383451269150,16)
(1383451269040,1383451269140,18)
(1383451269030,1383451269130,22)
(1383451269100,1383451269200,6)
(1383451269090,1383451269190,8)
(1383451269080,1383451269180,12)
(1383451269070,1383451269170,14)
(1383451269060,1383451269160,14)
(1383451269130,1383451269230,2)
(1383451269120,1383451269220,4)
(1383451269110,1383451269210,4)
(1383451269050,1383451269150,18)
(1383451269040,1383451269140,20)
(1383451269100,1383451269200,8)
(1383451269090,1383451269190,10)
(1383451269080,1383451269180,14)
(1383451269070,1383451269170,16)
(1383451269060,1383451269160,16)
(1383451269130,1383451269230,4)
(1383451269120,1383451269220,6)
(1383451269110,1383451269210,6)
(1383451269050,1383451269150,20)
(1383451269040,1383451269140,22)
(1383451269100,1383451269200,10)
(1383451269090,1383451269190,12)
(1383451269080,1383451269180,16)
(1383451269070,1383451269170,18)
(1383451269060,1383451269160,18)
(1383451269140,1383451269240,2)
(1383451269130,1383451269230,6)
(1383451269120,1383451269220,8)
(1383451269110,1383451269210,8)
(1383451269050,1383451269150,22)
(1383451269100,1383451269200,12)
(1383451269090,1383451269190,14)
(1383451269080,1383451269180,18)
(1383451269070,1383451269170,20)
(1383451269060,1383451269160,20)
(1383451269150,1383451269250,2)
(1383451269140,1383451269240,4)
(1383451269130,1383451269230,8)
(1383451269120,1383451269220,10)
(1383451269110,1383451269210,10)
(1383451269100,1383451269200,14)
(1383451269090,1383451269190,16)
(1383451269080,1383451269180,20)
(1383451269070,1383451269170,22)
(1383451269060,1383451269160,22)
(1383451269150,1383451269250,4)
(1383451269140,1383451269240,6)
(1383451269130,1383451269230,10)
(1383451269120,1383451269220,12)
(1383451269110,1383451269210,12)
(1383451269170,1383451269270,2)
(1383451269160,1383451269260,2)
(1383451269100,1383451269200,16)
(1383451269090,1383451269190,18)
(1383451269080,1383451269180,22)
(1383451269150,1383451269250,6)
(1383451269140,1383451269240,8)
(1383451269130,1383451269230,12)
(1383451269120,1383451269220,14)
(1383451269110,1383451269210,14)
(1383451269180,1383451269280,2)
(1383451269170,1383451269270,4)
(1383451269160,1383451269260,4)
(1383451269100,1383451269200,18)
(1383451269090,1383451269190,20)
(1383451269150,1383451269250,8)
(1383451269140,1383451269240,10)
(1383451269130,1383451269230,14)
(1383451269120,1383451269220,16)
(1383451269110,1383451269210,16)
(1383451269180,1383451269280,4)
(1383451269170,1383451269270,6)
(1383451269160,1383451269260,6)
(1383451269100,1383451269200,20)
(1383451269090,1383451269190,22)
(1383451269150,1383451269250,10)
(1383451269140,1383451269240,12)
(1383451269130,1383451269230,16)
(1383451269120,1383451269220,18)
(1383451269110,1383451269210,18)
(1383451269190,1383451269290,2)
(1383451269180,1383451269280,6)
(1383451269170,1383451269270,8)
(1383451269160,1383451269260,8)
(1383451269100,1383451269200,22)
(1383451269150,1383451269250,12)
(1383451269140,1383451269240,14)
(1383451269130,1383451269230,18)
(1383451269120,1383451269220,20)
(1383451269110,1383451269210,20)
(1383451269200,1383451269300,2)
(1383451269190,1383451269290,4)
(1383451269180,1383451269280,8)
(1383451269170,1383451269270,10)
(1383451269160,1383451269260,10)
(1383451269150,1383451269250,14)
(1383451269140,1383451269240,16)
(1383451269130,1383451269230,20)
(1383451269120,1383451269220,22)
(1383451269110,1383451269210,22)
(1383451269200,1383451269300,4)
(1383451269190,1383451269290,6)
(1383451269180,1383451269280,10)
(1383451269170,1383451269270,12)
(1383451269160,1383451269260,12)
(1383451269220,1383451269320,2)
(1383451269210,1383451269310,2)
(1383451269150,1383451269250,16)
(1383451269140,1383451269240,18)
(1383451269130,1383451269230,22)
(1383451269200,1383451269300,6)
(1383451269190,1383451269290,8)
(1383451269180,1383451269280,12)
(1383451269170,1383451269270,14)
(1383451269160,1383451269260,14)
(1383451269230,1383451269330,2)
(1383451269220,1383451269320,2)
(1383451269210,1383451269310,2)
(1383451269200,1383451269300,2)
(1383451269190,1383451269290,2)
(1383451269180,1383451269280,2)
(1383451269170,1383451269270,2)
(1383451269160,1383451269260,2)
(1383451269150,1383451269250,2)
(1383451269140,1383451269240,2)
(1383451269230,1383451269330,4)
(1383451269220,1383451269320,4)
(1383451269210,1383451269310,4)
(1383451269200,1383451269300,4)
(1383451269190,1383451269290,4)
(1383451269180,1383451269280,4)
(1383451269170,1383451269270,4)
(1383451269160,1383451269260,4)
(1383451269150,1383451269250,4)
(1383451269240,1383451269340,2)
(1383451269230,1383451269330,6)
(1383451269220,1383451269320,6)
(1383451269210,1383451269310,6)
(1383451269200,1383451269300,6)
(1383451269190,1383451269290,6)
(1383451269180,1383451269280,6)
(1383451269170,1383451269270,6)
(1383451269160,1383451269260,6)
(1383451269250,1383451269350,2)
(1383451269240,1383451269340,4)
(1383451269230,1383451269330,8)
(1383451269220,1383451269320,8)
(1383451269210,1383451269310,8)
(1383451269200,1383451269300,8)
(1383451269190,1383451269290,8)
(1383451269180,1383451269280,8)
(1383451269170,1383451269270,8)
(1383451269160,1383451269260,8)
(1383451269250,1383451269350,4)
(1383451269240,1383451269340,6)
(1383451269270,1383451269370,2)
(1383451269260,1383451269360,2)
(1383451269230,1383451269330,10)
(1383451269220,1383451269320,10)
(1383451269210,1383451269310,10)
(1383451269200,1383451269300,10)
(1383451269190,1383451269290,10)
(1383451269180,1383451269280,10)
(1383451269250,1383451269350,6)
(1383451269240,1383451269340,8)
(1383451269280,1383451269380,2)
(1383451269270,1383451269370,4)
(1383451269260,1383451269360,4)
(1383451269230,1383451269330,12)
(1383451269220,1383451269320,12)
(1383451269210,1383451269310,12)
(1383451269200,1383451269300,12)
(1383451269190,1383451269290,12)
(1383451269250,1383451269350,8)
(1383451269240,1383451269340,10)
(1383451269280,1383451269380,4)
(1383451269270,1383451269370,6)
(1383451269260,1383451269360,6)
(1383451269230,1383451269330,14)
(1383451269220,1383451269320,14)
(1383451269210,1383451269310,14)
(1383451269200,1383451269300,14)
(1383451269190,1383451269290,14)
(1383451269250,1383451269350,10)
(1383451269240,1383451269340,12)
(1383451269290,1383451269390,2)
(1383451269280,1383451269380,6)
(1383451269270,1383451269370,8)
(1383451269260,1383451269360,8)
(1383451269230,1383451269330,16)
(1383451269220,1383451269320,16)
(1383451269210,1383451269310,16)
(1383451269200,1383451269300,16)
(1383451269250,1383451269350,12)
(1383451269240,1383451269340,14)
(1383451269300,1383451269400,2)
(1383451269290,1383451269390,4)
(1383451269280,1383451269380,8)
(1383451269270,1383451269370,10)
(1383451269260,1383451269360,10)
(1383451269230,1383451269330,18)
(1383451269220,1383451269320,18)
(1383451269210,1383451269310,18)
(1383451269250,1383451269350,14)
(1383451269240,1383451269340,16)
(1383451269300,1383451269400,4)
(1383451269290,1383451269390,6)
(1383451269280,1383451269380,10)
(1383451269270,1383451269370,12)
(1383451269260,1383451269360,12)
(1383451269230,1383451269330,20)
(1383451269320,1383451269420,2)
(1383451269310,1383451269410,2)
(1383451269250,1383451269350,16)
(1383451269240,1383451269340,18)
(1383451269300,1383451269400,6)
(1383451269290,1383451269390,8)
(1383451269280,1383451269380,12)
(1383451269270,1383451269370,14)
(1383451269260,1383451269360,14)
(1383451269330,1383451269430,2)
(1383451269320,1383451269420,4)
(1383451269310,1383451269410,4)
(1383451269250,1383451269350,18)
(1383451269240,1383451269340,20)
(1383451269300,1383451269400,8)
(1383451269290,1383451269390,10)
(1383451269280,1383451269380,14)
(1383451269270,1383451269370,16)
(1383451269260,1383451269360,16)
(1383451269330,1383451269430,4)
(1383451269320,1383451269420,6)
(1383451269310,1383451269410,6)
(1383451269250,1383451269350,20)
(1383451269240,1383451269340,22)
(1383451269300,1383451269400,10)
(1383451269290,1383451269390,12)
(1383451269280,1383451269380,16)
(1383451269270,1383451269370,18)
(1383451269260,1383451269360,18)
(1383451269340,1383451269440,2)
(1383451269330,1383451269430,6)
(1383451269320,1383451269420,8)
(1383451269310,1383451269410,8)
(1383451269250,1383451269350,22)
(1383451269300,1383451269400,12)
(1383451269290,1383451269390,14)
(1383451269280,1383451269380,18)
(1383451269270,1383451269370,20)
(1383451269260,1383451269360,20)
(1383451269350,1383451269450,2)
(1383451269340,1383451269440,4)
(1383451269330,1383451269430,8)
(1383451269320,1383451269420,10)
(1383451269310,1383451269410,10)
(1383451269300,1383451269400,14)
(1383451269290,1383451269390,16)
(1383451269280,1383451269380,20)
(1383451269270,1383451269370,22)
(1383451269260,1383451269360,22)
(1383451269350,1383451269450,4)
(1383451269340,1383451269440,6)
(1383451269330,1383451269430,10)
(1383451269320,1383451269420,12)
(1383451269310,1383451269410,12)
(1383451269370,1383451269470,2)
(1383451269360,1383451269460,2)
(1383451269300,1383451269400,16)
(1383451269290,1383451269390,18)
(1383451269280,1383451269380,22)
(1383451269350,1383451269450,6)
(1383451269340,1383451269440,8)
(1383451269330,1383451269430,12)
(1383451269320,1383451269420,14)
(1383451269310,1383451269410,14)
(1383451269380,1383451269480,2)
(1383451269370,1383451269470,4)
(1383451269360,1383451269460,4)
(1383451269300,1383451269400,18)
(1383451269290,1383451269390,20)
(1383451269350,1383451269450,8)
(1383451269340,1383451269440,10)
(1383451269330,1383451269430,14)
(1383451269320,1383451269420,16)
(1383451269310,1383451269410,16)
(1383451269380,1383451269480,4)
(1383451269370,1383451269470,6)
(1383451269360,1383451269460,6)
(1383451269300,1383451269400,20)
(1383451269290,1383451269390,22)
(1383451269350,1383451269450,10)
(1383451269340,1383451269440,12)
(1383451269330,1383451269430,16)
(1383451269320,1383451269420,18)
(1383451269310,1383451269410,18)
(1383451269390,1383451269490,2)
(1383451269380,1383451269480,6)
(1383451269370,1383451269470,8)
(1383451269360,1383451269460,8)
(1383451269300,1383451269400,22)
(1383451269350,1383451269450,12)
(1383451269340,1383451269440,14)
(1383451269330,1383451269430,18)
(1383451269320,1383451269420,20)
(1383451269310,1383451269410,20)
(1383451269400,1383451269500,2)
(1383451269390,1383451269490,4)
(1383451269380,1383451269480,8)
(1383451269370,1383451269470,10)
(1383451269360,1383451269460,10)
(1383451269350,1383451269450,14)
(1383451269340,1383451269440,16)
(1383451269330,1383451269430,20)
(1383451269320,1383451269420,22)
(1383451269310,1383451269410,22)
(1383451269400,1383451269500,4)
(1383451269390,1383451269490,6)
(1383451269380,1383451269480,10)
(1383451269370,1383451269470,12)
(1383451269360,1383451269460,12)
(1383451269420,1383451269520,2)
(1383451269410,1383451269510,2)
(1383451269350,1383451269450,16)
(1383451269340,1383451269440,18)
(1383451269330,1383451269430,22)
(1383451269400,1383451269500,6)
(1383451269390,1383451269490,8)
(1383451269380,1383451269480,12)
(1383451269370,1383451269470,14)
(1383451269360,1383451269460,14)
(1383451269430,1383451269530,2)
(1383451269420,1383451269520,4)
(1383451269410,1383451269510,4)
(1383451269350,1383451269450,18)
(1383451269340,1383451269440,20)
(1383451269400,1383451269500,8)
(1383451269390,1383451269490,10)
(1383451269380,1383451269480,14)
(1383451269370,1383451269470,16)
(1383451269360,1383451269460,16)
(1383451269430,1383451269530,4)
(1383451269420,1383451269520,6)
(1383451269410,1383451269510,6)
(1383451269350,1383451269450,20)
(1383451269340,1383451269440,22)
(1383451269400,1383451269500,10)
(1383451269390,1383451269490,12)
(1383451269380,1383451269480,16)
(1383451269370,1383451269470,18)
(1383451269360,1383451269460,18)
(1383451269440,1383451269540,2)
(1383451269430,1383451269530,6)
(1383451269420,1383451269520,8)
(1383451269410,1383451269510,8)
(1383451269350,1383451269450,22)
(1383451269400,1383451269500,12)
(1383451269390,1383451269490,14)
(1383451269380,1383451269480,18)
(1383451269370,1383451269470,20)
(1383451269360,1383451269460,20)
(1383451269450,1383451269550,2)
(1383451269440,1383451269540,2)
(1383451269430,1383451269530,2)
(1383451269420,1383451269520,2)
(1383451269410,1383451269510,2)
(1383451269400,1383451269500,2)
(1383451269390,1383451269490,2)
(1383451269380,1383451269480,2)
(1383451269370,1383451269470,2)
(1383451269360,1383451269460,2)
(1383451269470,1383451269570,2)
(1383451269460,1383451269560,2)
(1383451269450,1383451269550,4)
(1383451269440,1383451269540,4)
(1383451269430,1383451269530,4)
(1383451269420,1383451269520,4)
(1383451269410,1383451269510,4)
(1383451269400,1383451269500,4)
(1383451269390,1383451269490,4)
(1383451269380,1383451269480,4)
(1383451269480,1383451269580,2)
(1383451269470,1383451269570,4)
(1383451269460,1383451269560,4)
(1383451269450,1383451269550,6)
(1383451269440,1383451269540,6)
(1383451269430,1383451269530,6)
(1383451269420,1383451269520,6)
(1383451269410,1383451269510,6)
(1383451269400,1383451269500,6)
(1383451269390,1383451269490,6)
(1383451269480,1383451269580,4)
(1383451269470,1383451269570,6)
(1383451269460,1383451269560,6)
(1383451269450,1383451269550,8)
(1383451269440,1383451269540,8)
(1383451269430,1383451269530,8)
(1383451269420,1383451269520,8)
(1383451269410,1383451269510,8)
(1383451269400,1383451269500,8)
(1383451269390,1383451269490,8)
(1383451269490,1383451269590,2)
(1383451269480,1383451269580,6)
(1383451269470,1383451269570,8)
(1383451269460,1383451269560,8)
(1383451269450,1383451269550,10)
(1383451269440,1383451269540,10)
(1383451269430,1383451269530,10)
(1383451269420,1383451269520,10)
(1383451269410,1383451269510,10)
(1383451269400,1383451269500,10)
(1383451269500,1383451269600,2)
(1383451269490,1383451269590,4)
(1383451269480,1383451269580,8)
(1383451269470,1383451269570,10)
(1383451269460,1383451269560,10)
(1383451269450,1383451269550,12)
(1383451269440,1383451269540,12)
(1383451269430,1383451269530,12)
(1383451269420,1383451269520,12)
(1383451269410,1383451269510,12)
(1383451269500,1383451269600,4)
(1383451269490,1383451269590,6)
(1383451269480,1383451269580,10)
(1383451269470,1383451269570,12)
(1383451269460,1383451269560,12)
(1383451269450,1383451269550,14)
(1383451269440,1383451269540,14)
(1383451269430,1383451269530,14)
(1383451269520,1383451269620,2)
(1383451269510,1383451269610,2)
(1383451269500,1383451269600,6)
(1383451269490,1383451269590,8)
(1383451269480,1383451269580,12)
(1383451269470,1383451269570,14)
(1383451269460,1383451269560,14)
(1383451269450,1383451269550,16)
(1383451269440,1383451269540,16)
(1383451269530,1383451269630,2)
(1383451269520,1383451269620,4)
(1383451269510,1383451269610,4)
(1383451269500,1383451269600,8)
(1383451269490,1383451269590,10)
(1383451269480,1383451269580,14)
(1383451269470,1383451269570,16)
(1383451269460,1383451269560,16)
(1383451269450,1383451269550,18)
(1383451269440,1383451269540,18)
(1383451269530,1383451269630,4)
(1383451269520,1383451269620,6)
(1383451269510,1383451269610,6)
(1383451269500,1383451269600,10)
(1383451269490,1383451269590,12)
(1383451269480,1383451269580,16)
(1383451269470,1383451269570,18)
(1383451269460,1383451269560,18)
(1383451269450,1383451269550,20)
(1383451269540,1383451269640,2)
(1383451269530,1383451269630,6)
(1383451269520,1383451269620,8)
(1383451269510,1383451269610,8)
(1383451269500,1383451269600,12)
(1383451269490,1383451269590,14)
(1383451269480,1383451269580,18)
(1383451269470,1383451269570,20)
(1383451269460,1383451269560,20)
(1383451269550,1383451269650,2)
(1383451269540,1383451269640,4)
(1383451269530,1383451269630,8)
(1383451269520,1383451269620,10)
(1383451269510,1383451269610,10)
(1383451269500,1383451269600,14)
(1383451269490,1383451269590,16)
(1383451269480,1383451269580,20)
(1383451269470,1383451269570,22)
(1383451269460,1383451269560,22)
(1383451269550,1383451269650,4)
(1383451269540,1383451269640,6)
(1383451269530,1383451269630,10)
(1383451269520,1383451269620,12)
(1383451269510,1383451269610,12)
(1383451269570,1383451269670,2)
(1383451269560,1383451269660,2)
(1383451269500,1383451269600,16)
(1383451269490,1383451269590,18)
(1383451269480,1383451269580,22)
(1383451269550,1383451269650,6)
(1383451269540,1383451269640,8)
(1383451269530,1383451269630,12)
(1383451269520,1383451269620,14)
(1383451269510,1383451269610,14)
(1383451269580,1383451269680,2)
(1383451269570,1383451269670,4)
(1383451269560,1383451269660,4)
(1383451269500,1383451269600,18)
(1383451269490,1383451269590,20)
(1383451269550,1383451269650,8)
(1383451269540,1383451269640,10)
(1383451269530,1383451269630,14)
(1383451269520,1383451269620,16)
(1383451269510,1383451269610,16)
(1383451269580,1383451269680,4)
(1383451269570,1383451269670,6)
(1383451269560,1383451269660,6)
(1383451269500,1383451269600,20)
(1383451269490,1383451269590,22)
(1383451269550,1383451269650,10)
(1383451269540,1383451269640,12)
(1383451269530,1383451269630,16)
(1383451269520,1383451269620,18)
(1383451269510,1383451269610,18)
(1383451269590,1383451269690,2)
(1383451269580,1383451269680,6)
(1383451269570,1383451269670,8)
(1383451269560,1383451269660,8)
(1383451269500,1383451269600,22)
(1383451269550,1383451269650,12)
(1383451269540,1383451269640,14)
(1383451269530,1383451269630,18)
(1383451269520,1383451269620,20)
(1383451269510,1383451269610,20)
(1383451269600,1383451269700,2)
(1383451269590,1383451269690,4)
(1383451269580,1383451269680,8)
(1383451269570,1383451269670,10)
(1383451269560,1383451269660,10)
(1383451269550,1383451269650,14)
(1383451269540,1383451269640,16)
(1383451269530,1383451269630,20)
(1383451269520,1383451269620,22)
(1383451269510,1383451269610,22)
(1383451269600,1383451269700,4)
(1383451269590,1383451269690,6)
(1383451269580,1383451269680,10)
(1383451269570,1383451269670,12)
(1383451269560,1383451269660,12)
(1383451269620,1383451269720,2)
(1383451269610,1383451269710,2)
(1383451269550,1383451269650,16)
(1383451269540,1383451269640,18)
(1383451269530,1383451269630,22)
(1383451269600,1383451269700,6)
(1383451269590,1383451269690,8)
(1383451269580,1383451269680,12)
(1383451269570,1383451269670,14)
(1383451269560,1383451269660,14)
(1383451269630,1383451269730,2)
(1383451269620,1383451269720,4)
(1383451269610,1383451269710,4)
(1383451269550,1383451269650,18)
(1383451269540,1383451269640,20)
(1383451269600,1383451269700,8)
(1383451269590,1383451269690,10)
(1383451269580,1383451269680,14)
(1383451269570,1383451269670,16)
(1383451269560,1383451269660,16)
(1383451269630,1383451269730,4)
(1383451269620,1383451269720,6)
(1383451269610,1383451269710,6)
(1383451269550,1383451269650,20)
(1383451269540,1383451269640,22)
(1383451269600,1383451269700,10)
(1383451269590,1383451269690,12)
(1383451269580,1383451269680,16)
(1383451269570,1383451269670,18)
(1383451269560,1383451269660,18)
(1383451269640,1383451269740,2)
(1383451269630,1383451269730,6)
(1383451269620,1383451269720,8)
(1383451269610,1383451269710,8)
(1383451269550,1383451269650,22)
(1383451269600,1383451269700,12)
(1383451269590,1383451269690,14)
(1383451269580,1383451269680,18)
(1383451269570,1383451269670,20)
(1383451269560,1383451269660,20)
(1383451269650,1383451269750,2)
(1383451269640,1383451269740,4)
(1383451269630,1383451269730,8)
(1383451269620,1383451269720,10)
(1383451269610,1383451269710,10)
(1383451269600,1383451269700,14)
(1383451269590,1383451269690,16)
(1383451269580,1383451269680,20)
(1383451269570,1383451269670,22)
(1383451269560,1383451269660,22)
(1383451269650,1383451269750,4)
(1383451269640,1383451269740,6)
(1383451269630,1383451269730,10)
(1383451269620,1383451269720,12)
(1383451269610,1383451269710,12)
(1383451269670,1383451269770,2)
(1383451269660,1383451269760,2)
(1383451269600,1383451269700,16)
(1383451269590,1383451269690,18)
(1383451269580,1383451269680,22)
(1383451269650,1383451269750,6)
(1383451269640,1383451269740,8)
(1383451269630,1383451269730,12)
(1383451269620,1383451269720,14)
(1383451269610,1383451269710,14)
(1383451269680,1383451269780,2)
(1383451269670,1383451269770,4)
(1383451269660,1383451269760,4)
(1383451269600,1383451269700,18)
(1383451269590,1383451269690,20)
(1383451269650,1383451269750,8)
(1383451269640,1383451269740,10)
(1383451269630,1383451269730,14)
(1383451269620,1383451269720,16)
(1383451269610,1383451269710,16)
(1383451269680,1383451269780,4)
(1383451269670,1383451269770,6)
(1383451269660,1383451269760,6)
(1383451269600,1383451269700,20)
(1383451269590,1383451269690,22)
(1383451269650,1383451269750,10)
(1383451269640,1383451269740,12)
(1383451269630,1383451269730,16)
(1383451269620,1383451269720,18)
(1383451269610,1383451269710,18)
(1383451269690,1383451269790,2)
(1383451269680,1383451269780,6)
(1383451269670,1383451269770,8)
(1383451269660,1383451269760,8)
(1383451269600,1383451269700,22)
(1383451269650,1383451269750,12)
(1383451269640,1383451269740,14)
(1383451269630,1383451269730,18)
(1383451269620,1383451269720,20)
(1383451269610,1383451269710,20)
(1383451269700,1383451269800,2)
(1383451269690,1383451269790,4)
(1383451269680,1383451269780,8)
(1383451269670,1383451269770,10)
(1383451269660,1383451269760,10)
(1383451269650,1383451269750,14)
(1383451269640,1383451269740,16)
(1383451269630,1383451269730,20)
(1383451269620,1383451269720,22)
(1383451269610,1383451269710,22)
(1383451269700,1383451269800,4)
(1383451269690,1383451269790,6)
(1383451269680,1383451269780,10)
(1383451269670,1383451269770,12)
(1383451269660,1383451269760,12)
(1383451269720,1383451269820,2)
(1383451269710,1383451269810,2)
(1383451269650,1383451269750,16)
(1383451269640,1383451269740,18)
(1383451269630,1383451269730,22)
(1383451269700,1383451269800,6)
(1383451269690,1383451269790,8)
(1383451269680,1383451269780,12)
(1383451269670,1383451269770,14)
(1383451269660,1383451269760,14)
(1383451269730,1383451269830,2)
(1383451269720,1383451269820,4)
(1383451269710,1383451269810,4)
(1383451269650,1383451269750,18)
(1383451269640,1383451269740,20)
(1383451269700,1383451269800,8)
(1383451269690,1383451269790,10)
(1383451269680,1383451269780,14)
(1383451269670,1383451269770,16)
(1383451269660,1383451269760,16)
(1383451269730,1383451269830,4)
(1383451269720,1383451269820,6)
(1383451269710,1383451269810,6)
(1383451269650,1383451269750,20)
(1383451269640,1383451269740,22)
(1383451269700,1383451269800,10)
(1383451269690,1383451269790,12)
(1383451269680,1383451269780,16)
(1383451269670,1383451269770,18)
(1383451269660,1383451269760,18)
(1383451269740,1383451269840,2)
(1383451269730,1383451269830,6)
(1383451269720,1383451269820,8)
(1383451269710,1383451269810,8)
(1383451269650,1383451269750,22)
(1383451269700,1383451269800,12)
(1383451269690,1383451269790,14)
(1383451269680,1383451269780,18)
(1383451269670,1383451269770,20)
(1383451269660,1383451269760,20)
(1383451269750,1383451269850,2)
(1383451269740,1383451269840,4)
(1383451269730,1383451269830,8)
(1383451269720,1383451269820,10)
(1383451269710,1383451269810,10)
(1383451269700,1383451269800,14)
(1383451269690,1383451269790,16)
(1383451269680,1383451269780,20)
(1383451269670,1383451269770,22)
(1383451269660,1383451269760,22)
(1383451269750,1383451269850,4)
(1383451269740,1383451269840,6)
(1383451269730,1383451269830,10)
(1383451269720,1383451269820,12)
(1383451269710,1383451269810,12)
(1383451269770,1383451269870,2)
(1383451269760,1383451269860,2)
(1383451269700,1383451269800,16)
(1383451269690,1383451269790,18)
(1383451269680,1383451269780,22)
(1383451269750,1383451269850,6)
(1383451269740,1383451269840,8)
(1383451269730,1383451269830,12)
(1383451269720,1383451269820,14)
(1383451269710,1383451269810,14)
(1383451269780,1383451269880,2)
(1383451269770,1383451269870,4)
(1383451269760,1383451269860,4)
(1383451269700,1383451269800,18)
(1383451269690,1383451269790,20)
(1383451269750,1383451269850,8)
(1383451269740,1383451269840,10)
(1383451269730,1383451269830,14)
(1383451269720,1383451269820,16)
(1383451269710,1383451269810,16)
(1383451269780,1383451269880,4)
(1383451269770,1383451269870,6)
(1383451269760,1383451269860,6)
(1383451269700,1383451269800,20)
(1383451269690,1383451269790,22)
(1383451269750,1383451269850,10)
(1383451269740,1383451269840,12)
(1383451269730,1383451269830,16)
(1383451269720,1383451269820,18)
(1383451269710,1383451269810,18)
(1383451269790,1383451269890,2)
(1383451269780,1383451269880,6)
(1383451269770,1383451269870,8)
(1383451269760,1383451269860,8)
(1383451269700,1383451269800,22)
(1383451269750,1383451269850,12)
(1383451269740,1383451269840,14)
(1383451269730,1383451269830,18)
(1383451269720,1383451269820,20)
(1383451269710,1383451269810,20)
(1383451269800,1383451269900,2)
(1383451269790,1383451269890,4)
(1383451269780,1383451269880,8)
(1383451269770,1383451269870,10)
(1383451269760,1383451269860,10)
