(2013-11-03 04:01:09.02,2013-11-03 04:01:09.06,2)
(2013-11-03 04:01:09.02,2013-11-03 04:01:09.08,4)
(2013-11-03 04:01:09.02,2013-11-03 04:01:09.28,6)
(2013-11-03 04:01:09.02,2013-11-03 04:01:09.33,8)
(2013-11-03 04:01:09.02,2013-11-03 04:01:09.33,10)
(2013-11-03 04:01:09.07,2013-11-03 04:01:09.47,10)
(2013-11-03 04:01:09.08,2013-11-03 04:01:09.52,10)
(2013-11-03 04:01:09.08,2013-11-03 04:01:09.57,10)
(2013-11-03 04:01:09.08,2013-11-03 04:01:09.78,10)
(2013-11-03 04:01:09.37,2013-11-03 04:01:09.83,10)
(2013-11-03 04:01:09.49,2013-11-03 04:01:09.87,10)
(2013-11-03 04:01:09.56,2013-11-03 04:01:09.99,10)
(2013-11-03 04:01:09.77,2013-11-03 04:01:09.106,10)
(2013-11-03 04:01:09.80,2013-11-03 04:01:09.127,10)
(2013-11-03 04:01:09.83,2013-11-03 04:01:09.130,10)
(2013-11-03 04:01:09.96,2013-11-03 04:01:09.133,10)
(2013-11-03 04:01:09.102,2013-11-03 04:01:09.146,10)
(2013-11-03 04:01:09.107,2013-11-03 04:01:09.152,10)
(2013-11-03 04:01:09.128,2013-11-03 04:01:09.157,10)
(2013-11-03 04:01:09.133,2013-11-03 04:01:09.178,10)
(2013-11-03 04:01:09.137,2013-11-03 04:01:09.183,10)
(2013-11-03 04:01:09.149,2013-11-03 04:01:09.206,10)
(2013-11-03 04:01:09.156,2013-11-03 04:01:09.227,10)
(2013-11-03 04:01:09.177,2013-11-03 04:01:09.230,10)
(2013-11-03 04:01:09.180,2013-11-03 04:01:09.233,10)
(2013-11-03 04:01:09.183,2013-11-03 04:01:09.246,10)
(2013-11-03 04:01:09.207,2013-11-03 04:01:09.252,10)
(2013-11-03 04:01:09.228,2013-11-03 04:01:09.257,10)
(2013-11-03 04:01:09.233,2013-11-03 04:01:09.278,10)
(2013-11-03 04:01:09.237,2013-11-03 04:01:09.283,10)
(2013-11-03 04:01:09.249,2013-11-03 04:01:09.287,10)
(2013-11-03 04:01:09.256,2013-11-03 04:01:09.299,10)
(2013-11-03 04:01:09.277,2013-11-03 04:01:09.306,10)
(2013-11-03 04:01:09.280,2013-11-03 04:01:09.327,10)
(2013-11-03 04:01:09.283,2013-11-03 04:01:09.330,10)
(2013-11-03 04:01:09.296,2013-11-03 04:01:09.333,10)
(2013-11-03 04:01:09.302,2013-11-03 04:01:09.346,10)
(2013-11-03 04:01:09.307,2013-11-03 04:01:09.352,10)
(2013-11-03 04:01:09.328,2013-11-03 04:01:09.357,10)
(2013-11-03 04:01:09.333,2013-11-03 04:01:09.378,10)
(2013-11-03 04:01:09.337,2013-11-03 04:01:09.383,10)
(2013-11-03 04:01:09.349,2013-11-03 04:01:09.387,10)
(2013-11-03 04:01:09.356,2013-11-03 04:01:09.399,10)
(2013-11-03 04:01:09.377,2013-11-03 04:01:09.406,10)
(2013-11-03 04:01:09.380,2013-11-03 04:01:09.427,10)
(2013-11-03 04:01:09.383,2013-11-03 04:01:09.430,10)
(2013-11-03 04:01:09.396,2013-11-03 04:01:09.433,10)
(2013-11-03 04:01:09.402,2013-11-03 04:01:09.446,10)
(2013-11-03 04:01:09.407,2013-11-03 04:01:09.452,10)
(2013-11-03 04:01:09.428,2013-11-03 04:01:09.457,10)
(2013-11-03 04:01:09.433,2013-11-03 04:01:09.478,10)
(2013-11-03 04:01:09.437,2013-11-03 04:01:09.483,10)
(2013-11-03 04:01:09.449,2013-11-03 04:01:09.487,10)
(2013-11-03 04:01:09.456,2013-11-03 04:01:09.499,10)
(2013-11-03 04:01:09.477,2013-11-03 04:01:09.506,10)
(2013-11-03 04:01:09.480,2013-11-03 04:01:09.527,10)
(2013-11-03 04:01:09.483,2013-11-03 04:01:09.530,10)
(2013-11-03 04:01:09.496,2013-11-03 04:01:09.533,10)
(2013-11-03 04:01:09.502,2013-11-03 04:01:09.546,10)
(2013-11-03 04:01:09.507,2013-11-03 04:01:09.552,10)
(2013-11-03 04:01:09.528,2013-11-03 04:01:09.557,10)
(2013-11-03 04:01:09.533,2013-11-03 04:01:09.578,10)
(2013-11-03 04:01:09.537,2013-11-03 04:01:09.583,10)
(2013-11-03 04:01:09.549,2013-11-03 04:01:09.587,10)
(2013-11-03 04:01:09.556,2013-11-03 04:01:09.599,10)
(2013-11-03 04:01:09.577,2013-11-03 04:01:09.606,10)
(2013-11-03 04:01:09.580,2013-11-03 04:01:09.627,10)
(2013-11-03 04:01:09.583,2013-11-03 04:01:09.630,10)
(2013-11-03 04:01:09.596,2013-11-03 04:01:09.633,10)
(2013-11-03 04:01:09.602,2013-11-03 04:01:09.646,10)
(2013-11-03 04:01:09.607,2013-11-03 04:01:09.652,10)
(2013-11-03 04:01:09.628,2013-11-03 04:01:09.657,10)
(2013-11-03 04:01:09.633,2013-11-03 04:01:09.678,10)
(2013-11-03 04:01:09.637,2013-11-03 04:01:09.683,10)
(2013-11-03 04:01:09.649,2013-11-03 04:01:09.687,10)
(2013-11-03 04:01:09.656,2013-11-03 04:01:09.699,10)
(2013-11-03 04:01:09.677,2013-11-03 04:01:09.706,10)
(2013-11-03 04:01:09.680,2013-11-03 04:01:09.727,10)
(2013-11-03 04:01:09.683,2013-11-03 04:01:09.730,10)
(2013-11-03 04:01:09.696,2013-11-03 04:01:09.733,10)
(2013-11-03 04:01:09.702,2013-11-03 04:01:09.746,10)
(2013-11-03 04:01:09.707,2013-11-03 04:01:09.752,10)
(2013-11-03 04:01:09.728,2013-11-03 04:01:09.757,10)
(2013-11-03 04:01:09.733,2013-11-03 04:01:09.778,10)
(2013-11-03 04:01:09.737,2013-11-03 04:01:09.783,10)
(2013-11-03 04:01:09.749,2013-11-03 04:01:09.787,10)
(2013-11-03 04:01:09.756,2013-11-03 04:01:09.799,10)
(2013-11-03 04:01:09.777,2013-11-03 04:01:09.806,10)
(2013-11-03 04:01:09.780,2013-11-03 04:01:09.827,10)
(2013-11-03 04:01:09.783,2013-11-03 04:01:09.830,10)
(2013-11-03 04:01:09.796,2013-11-03 04:01:09.833,10)
(2013-11-03 04:01:09.802,2013-11-03 04:01:09.846,10)
(2013-11-03 04:01:09.807,2013-11-03 04:01:09.852,10)
(2013-11-03 04:01:09.828,2013-11-03 04:01:09.857,10)
(2013-11-03 04:01:09.833,2013-11-03 04:01:09.878,10)
(2013-11-03 04:01:09.837,2013-11-03 04:01:09.883,10)
(2013-11-03 04:01:09.849,2013-11-03 04:01:09.887,10)
(2013-11-03 04:01:09.856,2013-11-03 04:01:09.899,10)
(2013-11-03 04:01:09.877,2013-11-03 04:01:09.906,10)
(2013-11-03 04:01:09.880,2013-11-03 04:01:09.927,10)
(2013-11-03 04:01:09.883,2013-11-03 04:01:09.930,10)
(2013-11-03 04:01:09.896,2013-11-03 04:01:09.933,10)
(2013-11-03 04:01:09.902,2013-11-03 04:01:09.946,10)
(2013-11-03 04:01:09.907,2013-11-03 04:01:09.952,10)
(2013-11-03 04:01:09.928,2013-11-03 04:01:09.957,10)
(2013-11-03 04:01:09.933,2013-11-03 04:01:09.978,10)
(2013-11-03 04:01:09.937,2013-11-03 04:01:09.983,10)
(2013-11-03 04:01:09.949,2013-11-03 04:01:09.987,10)
(2013-11-03 04:01:09.956,2013-11-03 04:01:09.999,10)
(2013-11-03 04:01:09.977,2013-11-03 04:01:10.06,10)
(2013-11-03 04:01:09.980,2013-11-03 04:01:10.27,10)
(2013-11-03 04:01:09.983,2013-11-03 04:01:10.30,10)
(2013-11-03 04:01:09.996,2013-11-03 04:01:10.33,10)
(2013-11-03 04:01:10.02,2013-11-03 04:01:10.46,10)
(2013-11-03 04:01:10.07,2013-11-03 04:01:10.52,10)
(2013-11-03 04:01:10.28,2013-11-03 04:01:10.57,10)
(2013-11-03 04:01:10.33,2013-11-03 04:01:10.78,10)
(2013-11-03 04:01:10.37,2013-11-03 04:01:10.83,10)
(2013-11-03 04:01:10.49,2013-11-03 04:01:10.87,10)
(2013-11-03 04:01:10.56,2013-11-03 04:01:10.99,10)
(2013-11-03 04:01:10.77,2013-11-03 04:01:10.106,10)
(2013-11-03 04:01:10.80,2013-11-03 04:01:10.127,10)
(2013-11-03 04:01:10.83,2013-11-03 04:01:10.130,10)
(2013-11-03 04:01:10.96,2013-11-03 04:01:10.133,10)
(2013-11-03 04:01:10.102,2013-11-03 04:01:10.146,10)
(2013-11-03 04:01:10.107,2013-11-03 04:01:10.152,10)
(2013-11-03 04:01:10.128,2013-11-03 04:01:10.157,10)
(2013-11-03 04:01:10.133,2013-11-03 04:01:10.178,10)
(2013-11-03 04:01:10.137,2013-11-03 04:01:10.183,10)
(2013-11-03 04:01:10.149,2013-11-03 04:01:10.187,10)
(2013-11-03 04:01:10.156,2013-11-03 04:01:10.199,10)
(2013-11-03 04:01:10.177,2013-11-03 04:01:10.206,10)
(2013-11-03 04:01:10.180,2013-11-03 04:01:10.227,10)
(2013-11-03 04:01:10.183,2013-11-03 04:01:10.230,10)
(2013-11-03 04:01:10.196,2013-11-03 04:01:10.233,10)
(2013-11-03 04:01:10.202,2013-11-03 04:01:10.246,10)
(2013-11-03 04:01:10.207,2013-11-03 04:01:10.252,10)
(2013-11-03 04:01:10.228,2013-11-03 04:01:10.257,10)
(2013-11-03 04:01:10.233,2013-11-03 04:01:10.278,10)
(2013-11-03 04:01:10.237,2013-11-03 04:01:10.283,10)
(2013-11-03 04:01:10.249,2013-11-03 04:01:10.287,10)
(2013-11-03 04:01:10.256,2013-11-03 04:01:10.299,10)
(2013-11-03 04:01:10.277,2013-11-03 04:01:10.306,10)
(2013-11-03 04:01:10.280,2013-11-03 04:01:10.327,10)
(2013-11-03 04:01:10.283,2013-11-03 04:01:10.330,10)
(2013-11-03 04:01:10.296,2013-11-03 04:01:10.333,10)
(2013-11-03 04:01:10.302,2013-11-03 04:01:10.346,10)
(2013-11-03 04:01:10.307,2013-11-03 04:01:10.352,10)
(2013-11-03 04:01:10.328,2013-11-03 04:01:10.357,10)
(2013-11-03 04:01:10.333,2013-11-03 04:01:10.378,10)
(2013-11-03 04:01:10.337,2013-11-03 04:01:10.383,10)
(2013-11-03 04:01:10.349,2013-11-03 04:01:10.387,10)
(2013-11-03 04:01:10.356,2013-11-03 04:01:10.399,10)
(2013-11-03 04:01:10.377,2013-11-03 04:01:10.406,10)
(2013-11-03 04:01:10.380,2013-11-03 04:01:10.427,10)
(2013-11-03 04:01:10.383,2013-11-03 04:01:10.430,10)
(2013-11-03 04:01:10.396,2013-11-03 04:01:10.433,10)
(2013-11-03 04:01:10.402,2013-11-03 04:01:10.446,10)
(2013-11-03 04:01:10.407,2013-11-03 04:01:10.452,10)
(2013-11-03 04:01:09.187,2013-11-03 04:01:10.456,10)
(2013-11-03 04:01:09.187,2013-11-03 04:01:10.456,10)
(2013-11-03 04:01:09.187,2013-11-03 04:01:10.457,10)
(2013-11-03 04:01:09.187,2013-11-03 04:01:10.478,10)
(2013-11-03 04:01:09.187,2013-11-03 04:01:10.483,10)
(2013-11-03 04:01:09.196,2013-11-03 04:01:10.487,10)
(2013-11-03 04:01:09.202,2013-11-03 04:01:10.499,10)
(2013-11-03 04:01:10.477,2013-11-03 04:01:10.506,10)
(2013-11-03 04:01:10.480,2013-11-03 04:01:10.527,10)
(2013-11-03 04:01:10.483,2013-11-03 04:01:10.530,10)
(2013-11-03 04:01:10.496,2013-11-03 04:01:10.533,10)
(2013-11-03 04:01:10.502,2013-11-03 04:01:10.546,10)
(2013-11-03 04:01:10.507,2013-11-03 04:01:10.552,10)
(2013-11-03 04:01:10.528,2013-11-03 04:01:10.557,10)
(2013-11-03 04:01:10.533,2013-11-03 04:01:10.583,10)
(2013-11-03 04:01:10.537,2013-11-03 04:01:10.596,10)
(2013-11-03 04:01:10.549,2013-11-03 04:01:10.602,10)
(2013-11-03 04:01:10.556,2013-11-03 04:01:10.607,10)
(2013-11-03 04:01:10.583,2013-11-03 04:01:10.628,10)
(2013-11-03 04:01:10.587,2013-11-03 04:01:10.633,10)
(2013-11-03 04:01:10.599,2013-11-03 04:01:10.637,10)
(2013-11-03 04:01:10.606,2013-11-03 04:01:10.649,10)
(2013-11-03 04:01:10.627,2013-11-03 04:01:10.656,10)
(2013-11-03 04:01:10.630,2013-11-03 04:01:10.677,10)
(2013-11-03 04:01:10.633,2013-11-03 04:01:10.680,10)
(2013-11-03 04:01:10.646,2013-11-03 04:01:10.683,10)
(2013-11-03 04:01:10.652,2013-11-03 04:01:10.696,10)
(2013-11-03 04:01:10.657,2013-11-03 04:01:10.702,10)
(2013-11-03 04:01:10.678,2013-11-03 04:01:10.707,10)
(2013-11-03 04:01:10.683,2013-11-03 04:01:10.728,10)
(2013-11-03 04:01:10.687,2013-11-03 04:01:10.733,10)
(2013-11-03 04:01:10.699,2013-11-03 04:01:10.737,10)
(2013-11-03 04:01:10.706,2013-11-03 04:01:10.749,10)
(2013-11-03 04:01:10.727,2013-11-03 04:01:10.756,10)
(2013-11-03 04:01:10.730,2013-11-03 04:01:10.777,10)
(2013-11-03 04:01:10.733,2013-11-03 04:01:10.780,10)
(2013-11-03 04:01:10.746,2013-11-03 04:01:10.783,10)
(2013-11-03 04:01:10.752,2013-11-03 04:01:10.796,10)
(2013-11-03 04:01:10.757,2013-11-03 04:01:10.802,10)
(2013-11-03 04:01:10.778,2013-11-03 04:01:10.807,10)
(2013-11-03 04:01:10.783,2013-11-03 04:01:10.828,10)
(2013-11-03 04:01:10.787,2013-11-03 04:01:10.833,10)
(2013-11-03 04:01:10.799,2013-11-03 04:01:10.837,10)
(2013-11-03 04:01:10.806,2013-11-03 04:01:10.849,10)
(2013-11-03 04:01:10.827,2013-11-03 04:01:10.856,10)
(2013-11-03 04:01:10.830,2013-11-03 04:01:10.877,10)
(2013-11-03 04:01:10.833,2013-11-03 04:01:10.880,10)
