(2013-11-03 04:01:11.376,2013-11-03 04:01:11.417,11)
(2013-11-03 04:01:11.426,2013-11-03 04:01:11.467,11)
(2013-11-03 04:01:11.476,2013-11-03 04:01:11.517,11)
(2013-11-03 04:01:11.526,2013-11-03 04:01:11.567,11)
(2013-11-03 04:01:11.576,2013-11-03 04:01:11.617,11)
(2013-11-03 04:01:11.626,2013-11-03 04:01:11.667,11)
(2013-11-03 04:01:11.676,2013-11-03 04:01:11.717,11)
(2013-11-03 04:01:11.726,2013-11-03 04:01:11.767,11)
(2013-11-03 04:01:11.776,2013-11-03 04:01:11.817,11)
(2013-11-03 04:01:11.826,2013-11-03 04:01:11.867,11)
(2013-11-03 04:01:11.876,2013-11-03 04:01:11.917,11)
(2013-11-03 04:01:11.926,2013-11-03 04:01:11.967,11)
(2013-11-03 04:01:11.976,2013-11-03 04:01:12.17,11)
(2013-11-03 04:01:12.26,2013-11-03 04:01:12.67,11)
(2013-11-03 04:01:12.76,2013-11-03 04:01:12.117,11)
(2013-11-03 04:01:12.126,2013-11-03 04:01:12.167,11)
(2013-11-03 04:01:12.176,2013-11-03 04:01:12.217,11)
(2013-11-03 04:01:12.226,2013-11-03 04:01:12.267,11)
(2013-11-03 04:01:12.276,2013-11-03 04:01:12.317,11)
(2013-11-03 04:01:12.326,2013-11-03 04:01:12.367,11)
(2013-11-03 04:01:12.376,2013-11-03 04:01:12.417,11)
(2013-11-03 04:01:12.426,2013-11-03 04:01:12.467,11)
(2013-11-03 04:01:12.476,2013-11-03 04:01:12.517,11)
(2013-11-03 04:01:12.526,2013-11-03 04:01:12.567,11)
(2013-11-03 04:01:12.576,2013-11-03 04:01:12.617,11)
(2013-11-03 04:01:12.626,2013-11-03 04:01:12.667,11)
(2013-11-03 04:01:12.676,2013-11-03 04:01:12.717,11)
(2013-11-03 04:01:12.726,2013-11-03 04:01:12.767,11)
(2013-11-03 04:01:12.776,2013-11-03 04:01:12.817,11)
(2013-11-03 04:01:12.826,2013-11-03 04:01:12.867,11)
(2013-11-03 04:01:12.876,2013-11-03 04:01:12.917,11)
(2013-11-03 04:01:12.926,2013-11-03 04:01:12.967,11)
(2013-11-03 04:01:12.976,2013-11-03 04:01:13.17,11)
(2013-11-03 04:01:13.26,2013-11-03 04:01:13.67,11)
(2013-11-03 04:01:13.76,2013-11-03 04:01:13.117,11)
(2013-11-03 04:01:13.126,2013-11-03 04:01:13.167,11)
(2013-11-03 04:01:13.176,2013-11-03 04:01:13.217,11)
(2013-11-03 04:01:13.226,2013-11-03 04:01:13.267,11)
(2013-11-03 04:01:13.276,2013-11-03 04:01:13.317,11)
(2013-11-03 04:01:13.326,2013-11-03 04:01:13.367,11)
(2013-11-03 04:01:13.376,2013-11-03 04:01:13.417,11)
(2013-11-03 04:01:13.426,2013-11-03 04:01:13.467,11)
(2013-11-03 04:01:13.476,2013-11-03 04:01:13.517,11)
(2013-11-03 04:01:13.526,2013-11-03 04:01:13.556,7)
