(1383451272750,1383451272850,N,22)
(1383451272760,1383451272860,N,22)
(1383451272770,1383451272870,N,22)
(1383451272780,1383451272880,N,22)
(1383451272790,1383451272890,N,22)
(1383451272800,1383451272900,N,22)
(1383451272810,1383451272910,N,22)
(1383451272820,1383451272920,N,22)
(1383451272830,1383451272930,N,22)
(1383451272840,1383451272940,N,22)
(1383451272850,1383451272950,N,22)
(1383451272860,1383451272960,N,22)
(1383451272870,1383451272970,N,22)
(1383451272880,1383451272980,N,22)
(1383451272890,1383451272990,N,22)
(1383451272900,1383451273000,N,22)
(1383451272910,1383451273010,N,22)
(1383451272920,1383451273020,N,22)
(1383451272930,1383451273030,N,22)
(1383451272940,1383451273040,N,22)
(1383451272950,1383451273050,N,22)
(1383451272960,1383451273060,N,22)
(1383451272970,1383451273070,N,22)
(1383451272980,1383451273080,N,22)
(1383451272990,1383451273090,N,22)
(1383451273000,1383451273100,N,20)
(1383451273010,1383451273110,N,17)
(1383451273020,1383451273120,N,17)
(1383451273030,1383451273130,N,15)
(1383451273040,1383451273140,N,11)
(1383451273050,1383451273150,N,9)
(1383451273060,1383451273160,N,6)
(1383451273070,1383451273170,N,6)
(1383451273080,1383451273180,N,4)
(1383451273230,1383451273330,Q,1)
(1383451273240,1383451273340,Q,5)
(1383451273250,1383451273350,Q,7)
(1383451273260,1383451273360,Q,10)
(1383451273270,1383451273370,Q,10)
(1383451273280,1383451273380,Q,12)
(1383451273290,1383451273390,Q,16)
(1383451273300,1383451273400,Q,18)
(1383451273310,1383451273410,Q,21)
(1383451273320,1383451273420,Q,21)
(1383451273330,1383451273430,Q,22)
(1383451273340,1383451273440,Q,22)
(1383451273350,1383451273450,Q,22)
(1383451273360,1383451273460,Q,22)
(1383451273370,1383451273470,Q,22)
(1383451273380,1383451273480,Q,22)
(1383451273390,1383451273490,Q,22)
(1383451273400,1383451273500,Q,22)
(1383451273410,1383451273510,Q,19)
(1383451273420,1383451273520,Q,19)
(1383451273430,1383451273530,Q,17)
(1383451273440,1383451273540,Q,13)
(1383451273450,1383451273550,Q,11)
(1383451273460,1383451273560,Q,8)
(1383451273470,1383451273570,Q,8)
(1383451273480,1383451273580,Q,6)
(1383451273490,1383451273590,Q,2)
(1383451268910,1383451269010,A,3)
(1383451268920,1383451269020,A,3)
(1383451268930,1383451269030,A,5)
(1383451268940,1383451269040,A,9)
(1383451268950,1383451269050,A,11)
(1383451268960,1383451269060,A,14)
(1383451268970,1383451269070,A,14)
(1383451268980,1383451269080,A,16)
(1383451268990,1383451269090,A,20)
(1383451269000,1383451269100,A,22)
(1383451269010,1383451269110,A,22)
(1383451269020,1383451269120,A,22)
(1383451269030,1383451269130,A,22)
(1383451269040,1383451269140,A,22)
(1383451269050,1383451269150,A,22)
(1383451269060,1383451269160,A,22)
(1383451269070,1383451269170,A,22)
(1383451269080,1383451269180,A,22)
(1383451269090,1383451269190,A,22)
(1383451269100,1383451269200,A,22)
(1383451269110,1383451269210,A,22)
(1383451269120,1383451269220,A,22)
(1383451269130,1383451269230,A,22)
(1383451269140,1383451269240,A,19)
(1383451269150,1383451269250,A,17)
(1383451269160,1383451269260,A,14)
(1383451269170,1383451269270,A,14)
(1383451269180,1383451269280,A,12)
(1383451269190,1383451269290,A,8)
(1383451269200,1383451269300,A,6)
(1383451269210,1383451269310,A,3)
(1383451269220,1383451269320,A,3)
(1383451269230,1383451269330,A,1)
(1383451269140,1383451269240,B,3)
(1383451269150,1383451269250,B,5)
(1383451269160,1383451269260,B,8)
(1383451269170,1383451269270,B,8)
(1383451269180,1383451269280,B,10)
(1383451269190,1383451269290,B,14)
(1383451269200,1383451269300,B,16)
(1383451269210,1383451269310,B,19)
(1383451269220,1383451269320,B,19)
(1383451269230,1383451269330,B,21)
(1383451269240,1383451269340,B,22)
(1383451269250,1383451269350,B,22)
(1383451269260,1383451269360,B,22)
(1383451269270,1383451269370,B,22)
(1383451269280,1383451269380,B,22)
(1383451269290,1383451269390,B,22)
(1383451269300,1383451269400,B,22)
(1383451269310,1383451269410,B,22)
(1383451269320,1383451269420,B,22)
(1383451269330,1383451269430,B,22)
(1383451269340,1383451269440,B,22)
(1383451269350,1383451269450,B,22)
(1383451269360,1383451269460,B,20)
(1383451269370,1383451269470,B,20)
(1383451269380,1383451269480,B,18)
(1383451269390,1383451269490,B,14)
(1383451269400,1383451269500,B,12)
(1383451269410,1383451269510,B,9)
(1383451269420,1383451269520,B,9)
(1383451269430,1383451269530,B,7)
(1383451269440,1383451269540,B,3)
(1383451269450,1383451269550,B,1)
(1383451269360,1383451269460,C,2)
(1383451269370,1383451269470,C,2)
(1383451269380,1383451269480,C,4)
(1383451269390,1383451269490,C,8)
(1383451269400,1383451269500,C,10)
(1383451269410,1383451269510,C,13)
(1383451269420,1383451269520,C,13)
(1383451269430,1383451269530,C,15)
(1383451269440,1383451269540,C,19)
(1383451269450,1383451269550,C,21)
(1383451269460,1383451269560,C,22)
(1383451269470,1383451269570,C,22)
(1383451269480,1383451269580,C,22)
(1383451269490,1383451269590,C,22)
(1383451269500,1383451269600,C,22)
(1383451269510,1383451269610,C,22)
(1383451269520,1383451269620,C,22)
(1383451269530,1383451269630,C,22)
(1383451269540,1383451269640,C,22)
(1383451269550,1383451269650,C,22)
(1383451269560,1383451269660,C,22)
(1383451269570,1383451269670,C,22)
(1383451269580,1383451269680,C,22)
(1383451269590,1383451269690,C,22)
(1383451269600,1383451269700,C,22)
(1383451269610,1383451269710,C,22)
(1383451269620,1383451269720,C,22)
(1383451269630,1383451269730,C,22)
(1383451269640,1383451269740,C,22)
(1383451269650,1383451269750,C,22)
(1383451269660,1383451269760,C,22)
(1383451269670,1383451269770,C,22)
(1383451269680,1383451269780,C,22)
(1383451269690,1383451269790,C,22)
(1383451269700,1383451269800,C,22)
(1383451269710,1383451269810,C,22)
(1383451269720,1383451269820,C,22)
(1383451269730,1383451269830,C,22)
(1383451269740,1383451269840,C,22)
(1383451269750,1383451269850,C,22)
(1383451269760,1383451269860,C,22)
(1383451269770,1383451269870,C,22)
(1383451269780,1383451269880,C,22)
(1383451269790,1383451269890,C,22)
(1383451269800,1383451269900,C,22)
(1383451269810,1383451269910,C,21)
(1383451269820,1383451269920,C,21)
(1383451269830,1383451269930,C,19)
(1383451269840,1383451269940,C,15)
(1383451269850,1383451269950,C,13)
(1383451269860,1383451269960,C,10)
(1383451269870,1383451269970,C,10)
(1383451269880,1383451269980,C,8)
(1383451269890,1383451269990,C,4)
(1383451269900,1383451270000,C,2)
(1383451269860,1383451269960,E,2)
(1383451269870,1383451269970,E,2)
(1383451269880,1383451269980,E,4)
(1383451269890,1383451269990,E,8)
(1383451269900,1383451270000,E,10)
(1383451269910,1383451270010,E,13)
(1383451269920,1383451270020,E,13)
(1383451269930,1383451270030,E,15)
(1383451269940,1383451270040,E,19)
(1383451269950,1383451270050,E,21)
(1383451269960,1383451270060,E,22)
(1383451269970,1383451270070,E,22)
(1383451269980,1383451270080,E,22)
(1383451269990,1383451270090,E,22)
(1383451270000,1383451270100,E,22)
(1383451270010,1383451270110,E,22)
(1383451270020,1383451270120,E,22)
(1383451270030,1383451270130,E,22)
(1383451270040,1383451270140,E,20)
(1383451270050,1383451270150,E,18)
(1383451270060,1383451270160,E,15)
(1383451270070,1383451270170,E,15)
(1383451270080,1383451270180,E,13)
(1383451270090,1383451270190,E,9)
(1383451270100,1383451270200,E,7)
(1383451270110,1383451270210,E,4)
(1383451270120,1383451270220,E,4)
(1383451270130,1383451270230,E,2)
(1383451270140,1383451270240,A,2)
(1383451270150,1383451270250,A,2)
(1383451270160,1383451270260,A,2)
(1383451270170,1383451270270,A,2)
(1383451270180,1383451270280,A,2)
(1383451270190,1383451270290,A,2)
(1383451270200,1383451270300,A,2)
(1383451270210,1383451270310,A,2)
(1383451270220,1383451270320,A,2)
(1383451270230,1383451270330,A,2)
(1383451270510,1383451270610,A,2)
(1383451270520,1383451270620,A,2)
(1383451270530,1383451270630,A,2)
(1383451270540,1383451270640,A,2)
(1383451270550,1383451270650,A,2)
(1383451270560,1383451270660,A,2)
(1383451270570,1383451270670,A,2)
(1383451270580,1383451270680,A,2)
(1383451270590,1383451270690,A,2)
(1383451270600,1383451270700,A,2)
(1383451271860,1383451271960,K,2)
(1383451271870,1383451271970,K,2)
(1383451271880,1383451271980,K,4)
(1383451271890,1383451271990,K,8)
(1383451271900,1383451272000,K,10)
(1383451271910,1383451272010,K,13)
(1383451271920,1383451272020,K,13)
(1383451271930,1383451272030,K,15)
(1383451271940,1383451272040,K,19)
(1383451271950,1383451272050,K,21)
(1383451271960,1383451272060,K,22)
(1383451271970,1383451272070,K,22)
(1383451271980,1383451272080,K,22)
(1383451271990,1383451272090,K,22)
(1383451272000,1383451272100,K,22)
(1383451272010,1383451272110,K,22)
(1383451272020,1383451272120,K,22)
(1383451272030,1383451272130,K,21)
(1383451272040,1383451272140,K,17)
(1383451272050,1383451272150,K,15)
(1383451272060,1383451272160,K,12)
(1383451272070,1383451272170,K,12)
(1383451272080,1383451272180,K,10)
(1383451272090,1383451272190,K,6)
(1383451272100,1383451272200,K,4)
(1383451272110,1383451272210,K,1)
(1383451272120,1383451272220,K,1)
(1383451272030,1383451272130,A,1)
(1383451272040,1383451272140,A,5)
(1383451272050,1383451272150,A,7)
(1383451272060,1383451272160,A,10)
(1383451272070,1383451272170,A,10)
(1383451272080,1383451272180,A,12)
(1383451272090,1383451272190,A,13)
(1383451272100,1383451272200,A,13)
(1383451272110,1383451272210,A,13)
(1383451272120,1383451272220,A,13)
(1383451272130,1383451272230,A,12)
(1383451272140,1383451272240,A,8)
(1383451272150,1383451272250,A,6)
(1383451272160,1383451272260,A,3)
(1383451272170,1383451272270,A,3)
(1383451272180,1383451272280,A,1)
(1383451270040,1383451270140,F,2)
(1383451270050,1383451270150,F,4)
(1383451270060,1383451270160,F,7)
(1383451270070,1383451270170,F,7)
(1383451270080,1383451270180,F,9)
(1383451270090,1383451270190,F,13)
(1383451270100,1383451270200,F,15)
(1383451270110,1383451270210,F,18)
(1383451270120,1383451270220,F,18)
(1383451270130,1383451270230,F,20)
(1383451270140,1383451270240,F,19)
(1383451270150,1383451270250,F,17)
(1383451270160,1383451270260,F,14)
(1383451270170,1383451270270,F,14)
(1383451270180,1383451270280,F,12)
(1383451270190,1383451270290,F,8)
(1383451270200,1383451270300,F,6)
(1383451270210,1383451270310,F,3)
(1383451270220,1383451270320,F,3)
(1383451270230,1383451270330,F,1)
(1383451270500,1383451270600,H,1)
(1383451270510,1383451270610,H,1)
(1383451270520,1383451270620,H,1)
(1383451270530,1383451270630,H,1)
(1383451270540,1383451270640,H,1)
(1383451270550,1383451270650,H,1)
(1383451270560,1383451270660,H,1)
(1383451270570,1383451270670,H,1)
(1383451270580,1383451270680,H,1)
(1383451270590,1383451270690,H,1)
(1383451270500,1383451270600,I,1)
(1383451270510,1383451270610,I,2)
(1383451270520,1383451270620,I,2)
(1383451270530,1383451270630,I,2)
(1383451270540,1383451270640,I,2)
(1383451270550,1383451270650,I,2)
(1383451270560,1383451270660,I,2)
(1383451270570,1383451270670,I,2)
(1383451270580,1383451270680,I,2)
(1383451270590,1383451270690,I,2)
(1383451270600,1383451270700,I,1)
(1383451270530,1383451270630,J,2)
(1383451270540,1383451270640,J,6)
(1383451270550,1383451270650,J,8)
(1383451270560,1383451270660,J,11)
(1383451270570,1383451270670,J,11)
(1383451270580,1383451270680,J,13)
(1383451270590,1383451270690,J,17)
(1383451270600,1383451270700,J,19)
(1383451270610,1383451270710,J,22)
(1383451270620,1383451270720,J,22)
(1383451270630,1383451270730,J,22)
(1383451270640,1383451270740,J,22)
(1383451270650,1383451270750,J,22)
(1383451270660,1383451270760,J,22)
(1383451270670,1383451270770,J,22)
(1383451270680,1383451270780,J,22)
(1383451270690,1383451270790,J,22)
(1383451270700,1383451270800,J,22)
(1383451270710,1383451270810,J,22)
(1383451270720,1383451270820,J,22)
(1383451270730,1383451270830,J,22)
(1383451270740,1383451270840,J,22)
(1383451270750,1383451270850,J,22)
(1383451270760,1383451270860,J,22)
(1383451270770,1383451270870,J,22)
(1383451270780,1383451270880,J,22)
(1383451270790,1383451270890,J,22)
(1383451270800,1383451270900,J,22)
(1383451270810,1383451270910,J,22)
(1383451270820,1383451270920,J,22)
(1383451270830,1383451270930,J,22)
(1383451270840,1383451270940,J,22)
(1383451270850,1383451270950,J,22)
(1383451270860,1383451270960,J,22)
(1383451270870,1383451270970,J,22)
(1383451270880,1383451270980,J,22)
(1383451270890,1383451270990,J,22)
(1383451270900,1383451271000,J,22)
(1383451270910,1383451271010,J,22)
(1383451270920,1383451271020,J,22)
(1383451270930,1383451271030,J,22)
(1383451270940,1383451271040,J,22)
(1383451270950,1383451271050,J,22)
(1383451270960,1383451271060,J,22)
(1383451270970,1383451271070,J,22)
(1383451270980,1383451271080,J,22)
(1383451270990,1383451271090,J,22)
(1383451271000,1383451271100,J,22)
(1383451271010,1383451271110,J,22)
(1383451271020,1383451271120,J,22)
(1383451271030,1383451271130,J,22)
(1383451271040,1383451271140,J,22)
(1383451271050,1383451271150,J,22)
(1383451271060,1383451271160,J,22)
(1383451271070,1383451271170,J,22)
(1383451271080,1383451271180,J,22)
(1383451271090,1383451271190,J,22)
(1383451271100,1383451271200,J,22)
(1383451271110,1383451271210,J,22)
(1383451271120,1383451271220,J,22)
(1383451271130,1383451271230,J,22)
(1383451271140,1383451271240,J,22)
(1383451271150,1383451271250,J,22)
(1383451271160,1383451271260,J,22)
(1383451271170,1383451271270,J,22)
(1383451271180,1383451271280,J,22)
(1383451271190,1383451271290,J,22)
(1383451271200,1383451271300,J,22)
(1383451271210,1383451271310,J,22)
(1383451271220,1383451271320,J,22)
(1383451271230,1383451271330,J,22)
(1383451271240,1383451271340,J,22)
(1383451271250,1383451271350,J,22)
(1383451271260,1383451271360,J,22)
(1383451271270,1383451271370,J,22)
(1383451271280,1383451271380,J,22)
(1383451271290,1383451271390,J,22)
(1383451271300,1383451271400,J,22)
(1383451271310,1383451271410,J,22)
(1383451271320,1383451271420,J,22)
(1383451271330,1383451271430,J,22)
(1383451271340,1383451271440,J,22)
(1383451271350,1383451271450,J,22)
(1383451271360,1383451271460,J,22)
(1383451271370,1383451271470,J,22)
(1383451271380,1383451271480,J,22)
(1383451271390,1383451271490,J,22)
(1383451271400,1383451271500,J,22)
(1383451271410,1383451271510,J,22)
(1383451271420,1383451271520,J,22)
(1383451271430,1383451271530,J,22)
(1383451271440,1383451271540,J,22)
(1383451271450,1383451271550,J,22)
(1383451271460,1383451271560,J,22)
(1383451271470,1383451271570,J,22)
(1383451271480,1383451271580,J,22)
(1383451271490,1383451271590,J,22)
(1383451271500,1383451271600,J,22)
(1383451271510,1383451271610,J,22)
(1383451271520,1383451271620,J,22)
(1383451271530,1383451271630,J,22)
(1383451271540,1383451271640,J,22)
(1383451271550,1383451271650,J,22)
(1383451271560,1383451271660,J,22)
(1383451271570,1383451271670,J,22)
(1383451271580,1383451271680,J,22)
(1383451271590,1383451271690,J,22)
(1383451271600,1383451271700,J,22)
(1383451271610,1383451271710,J,22)
(1383451271620,1383451271720,J,22)
(1383451271630,1383451271730,J,22)
(1383451271640,1383451271740,J,22)
(1383451271650,1383451271750,J,22)
(1383451271660,1383451271760,J,22)
(1383451271670,1383451271770,J,22)
(1383451271680,1383451271780,J,22)
(1383451271690,1383451271790,J,22)
(1383451271700,1383451271800,J,22)
(1383451271710,1383451271810,J,22)
(1383451271720,1383451271820,J,22)
(1383451271730,1383451271830,J,22)
(1383451271740,1383451271840,J,22)
(1383451271750,1383451271850,J,22)
(1383451271760,1383451271860,J,22)
(1383451271770,1383451271870,J,22)
(1383451271780,1383451271880,J,22)
(1383451271790,1383451271890,J,22)
(1383451271800,1383451271900,J,22)
(1383451271810,1383451271910,J,22)
(1383451271820,1383451271920,J,22)
(1383451271830,1383451271930,J,22)
(1383451271840,1383451271940,J,22)
(1383451271850,1383451271950,J,22)
(1383451271860,1383451271960,J,20)
(1383451271870,1383451271970,J,20)
(1383451271880,1383451271980,J,18)
(1383451271890,1383451271990,J,14)
(1383451271900,1383451272000,J,12)
(1383451271910,1383451272010,J,9)
(1383451271920,1383451272020,J,9)
(1383451271930,1383451272030,J,7)
(1383451271940,1383451272040,J,3)
(1383451271950,1383451272050,J,1)
(1383451273000,1383451273100,P,2)
(1383451273010,1383451273110,P,5)
(1383451273020,1383451273120,P,5)
(1383451273030,1383451273130,P,7)
(1383451273040,1383451273140,P,11)
(1383451273050,1383451273150,P,13)
(1383451273060,1383451273160,P,16)
(1383451273070,1383451273170,P,16)
(1383451273080,1383451273180,P,18)
(1383451273090,1383451273190,P,22)
(1383451273100,1383451273200,P,22)
(1383451273110,1383451273210,P,22)
(1383451273120,1383451273220,P,22)
(1383451273130,1383451273230,P,22)
(1383451273140,1383451273240,P,22)
(1383451273150,1383451273250,P,22)
(1383451273160,1383451273260,P,22)
(1383451273170,1383451273270,P,22)
(1383451273180,1383451273280,P,22)
(1383451273190,1383451273290,P,22)
(1383451273200,1383451273300,P,22)
(1383451273210,1383451273310,P,22)
(1383451273220,1383451273320,P,22)
(1383451273230,1383451273330,P,21)
(1383451273240,1383451273340,P,17)
(1383451273250,1383451273350,P,15)
(1383451273260,1383451273360,P,12)
(1383451273270,1383451273370,P,12)
(1383451273280,1383451273380,P,10)
(1383451273290,1383451273390,P,6)
(1383451273300,1383451273400,P,4)
(1383451273310,1383451273410,P,1)
(1383451273320,1383451273420,P,1)
(1383451273410,1383451273510,R,3)
(1383451273420,1383451273520,R,3)
(1383451273430,1383451273530,R,5)
(1383451273440,1383451273540,R,9)
(1383451273450,1383451273550,R,10)
(1383451273460,1383451273560,R,10)
(1383451273470,1383451273570,R,10)
(1383451273480,1383451273580,R,10)
(1383451273490,1383451273590,R,10)
(1383451273500,1383451273600,R,10)
(1383451273510,1383451273610,R,7)
(1383451273520,1383451273620,R,7)
(1383451273530,1383451273630,R,5)
(1383451273540,1383451273640,R,1)
